8/n1rk4/5p2/Q2pnP1P/4p3/B3P3/1pp2N1K/8 w - - 0 82, 1
8/n1rk4/1Q3p2/3pnP1P/4p3/B3P3/1pp2N1K/8 b - - 1 82, 0
8/n1rk4/1Q3p2/3p1P1P/2n1p3/B3P3/1pp2N1K/8 w - - 2 83, 0
8/n1rk4/2Q2p2/3p1P1P/2n1p3/B3P3/1pp2N1K/8 b - - 3 83, 0
2k5/n1r5/2Q2p2/3p1P1P/2n1p3/B3P3/1pp2N1K/8 w - - 4 84, 1
Q1k5/n1r5/5p2/3p1P1P/2n1p3/B3P3/1pp2N1K/8 b - - 5 84, 0
Q7/n1rk4/5p2/3p1P1P/2n1p3/B3P3/1pp2N1K/8 w - - 6 85, 1
1Q6/n1rk4/5p2/3p1P1P/2n1p3/B3P3/1pp2N1K/8 b - - 7 85, 0
1Qr5/n2k4/5p2/3p1P1P/2n1p3/B3P3/1pp2N1K/8 w - - 8 86, 1
1Qr5/n2k4/5p2/3p1P1P/2n1N3/B3P3/1pp4K/8 b - - 0 86, 0
1Qr5/n2k4/5p2/n2p1P1P/4N3/B3P3/1pp4K/8 w - - 1 87, 1
1Qr5/n2k4/5p2/n2p1P1P/8/B1N1P3/1pp4K/8 b - - 2 87, 0
1Q6/n1rk4/5p2/n2p1P1P/8/B1N1P3/1pp4K/8 w - - 3 88, 1
2Q5/n1rk4/5p2/n2p1P1P/8/B1N1P3/1pp4K/8 b - - 4 88, 0
2k5/n1r5/5p2/n2p1P1P/8/B1N1P3/1pp4K/8 w - - 0 89, 0
2k5/n1r5/5p2/n2p1P1P/4N3/B3P3/1pp4K/8 b - - 1 89, 0
3k4/n1r5/5p2/n2p1P1P/4N3/B3P3/1pp4K/8 w - - 2 90, 0
3k4/n1r5/5p2/n2p1P1P/4N3/B3P3/1pp5/6K1 b - - 3 90, 0
3k4/n1r5/5p2/n4P1P/4p3/B3P3/1pp5/6K1 w - - 0 91, 0
3k4/n1r5/5p2/n4P1P/4p3/B3P3/1pp2K2/8 b - - 1 91, 0
3k4/n1r5/5p2/n4P1P/4p3/B3P3/1p3K2/2r5 w - - 0 92, 0
3k1B2/n1r5/5p2/n4P1P/4p3/4P3/1p3K2/2r5 b - - 1 92, 0
3k1B2/n1r5/5p2/5P1P/4p3/1n2P3/1p3K2/2r5 w - - 2 93, 0
3k4/n1r5/5p2/5P1P/4p3/Bn2P3/1p3K2/2r5 b - - 3 93, 0
3k4/n7/5p2/5P1P/2r1p3/Bn2P3/1p3K2/2r5 w - - 4 94, 0
3k4/n7/5p2/5P1P/1Br1p3/1n2P3/1p3K2/2r5 b - - 5 94, 0
2rk4/n7/5p2/5P1P/1B2p3/1n2P3/1p3K2/2r5 w - - 6 95, 0
2rk4/n3B3/5p2/5P1P/4p3/1n2P3/1p3K2/2r5 b - - 7 95, 0
2r5/n1k1B3/5p2/5P1P/4p3/1n2P3/1p3K2/2r5 w - - 8 96, 0
2r5/n1k1B3/5p2/5P1P/4p3/1n2P3/1p2K3/2r5 b - - 9 96, 0
2r5/n1k1B3/5p2/5P1P/4p3/4P3/1p1nK3/2r5 w - - 10 97, 0
2r5/n1k5/5B2/5P1P/4p3/4P3/1p1nK3/2r5 b - - 0 97, 0
2r5/n1k5/5B2/5P1P/4p3/4P3/3nK3/1qr5 w - - 0 98, 0
2rB4/n1k5/8/5P1P/4p3/4P3/3nK3/1qr5 b - - 1 98, 0
2rB4/n7/3k4/5P1P/4p3/4P3/3nK3/1qr5 w - - 2 99, 0
2r5/n3B3/3k4/5P1P/4p3/4P3/3nK3/1qr5 b - - 3 99, 0
2r5/n3k3/8/5P1P/4p3/4P3/3nK3/1qr5 w - - 0 100, 0
2r5/n3k3/8/5P1P/4p3/4P3/3K4/1qr5 b - - 0 100, 0
2r5/n3k3/8/5P1P/4p3/4P3/3K4/1q5r w - - 1 101, 0
2r5/n3k3/5P2/7P/4p3/4P3/3K4/1q5r b - - 0 101, 0
2r2k2/n7/5P2/7P/4p3/4P3/3K4/1q5r w - - 1 102, 0
2r2k2/n4P2/8/7P/4p3/4P3/3K4/1q5r b - - 0 102, 0
2r2k2/5P2/8/1n5P/4p3/4P3/3K4/1q5r w - - 1 103, 0
2r2k2/5P2/7P/1n6/4p3/4P3/3K4/1q5r b - - 0 103, 0
2r2k2/5P2/7P/1n6/4p3/4P3/3K4/4q2r w - - 1 104, 0
rnbqkbnr/pppppp1p/8/6p1/8/N7/PPPPPPPP/R1BQKBNR w KQkq - 0 2, 1
rnbqkbnr/pppppp1p/8/6p1/8/N6P/PPPPPPP1/R1BQKBNR b KQkq - 0 2, 1
rnbqkbnr/pp1ppp1p/8/2p3p1/8/N6P/PPPPPPP1/R1BQKBNR w KQkq - 0 3, 1
rnbqkbnr/pp1ppp1p/8/2p3p1/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 1 3, 0
rnb1kbnr/pp1ppp1p/1q6/2p3p1/8/7P/PPPPPPP1/RNBQKBNR w KQkq - 2 4, 1
rnb1kbnr/pp1ppp1p/1q6/2p3p1/P7/7P/1PPPPPP1/RNBQKBNR b KQkq - 0 4, 0
rnb1kbnr/pp2pp1p/1q1p4/2p3p1/P7/7P/1PPPPPP1/RNBQKBNR w KQkq - 0 5, 1
rnb1kbnr/pp2pp1p/1q1p4/2p3p1/P1P5/7P/1P1PPPP1/RNBQKBNR b KQkq - 0 5, 0
rnbk1bnr/pp2pp1p/1q1p4/2p3p1/P1P5/7P/1P1PPPP1/RNBQKBNR w KQ - 1 6, 1
rnbk1bnr/pp2pp1p/1q1p4/2p3p1/P1P5/5P1P/1P1PP1P1/RNBQKBNR b KQ - 0 6, 0
rnbk1bnr/pp2p2p/1q1p1p2/2p3p1/P1P5/5P1P/1P1PP1P1/RNBQKBNR w KQ - 0 7, 1
rnbk1bnr/pp2p2p/1q1p1p2/P1p3p1/2P5/5P1P/1P1PP1P1/RNBQKBNR b KQ - 0 7, 1
r1bk1bnr/pp2p2p/nq1p1p2/P1p3p1/2P5/5P1P/1P1PP1P1/RNBQKBNR w KQ - 1 8, 1
r1bk1bnr/pp2p2p/nq1p1p2/P1p3p1/2P5/5P1P/RP1PP1P1/1NBQKBNR b K - 2 8, 0
r1b2bnr/pp1kp2p/nq1p1p2/P1p3p1/2P5/5P1P/RP1PP1P1/1NBQKBNR w K - 3 9, 1
r1b2bnr/pp1kp2p/nq1p1p2/P1p3p1/2P4P/5P2/RP1PP1P1/1NBQKBNR b K - 0 9, 1
r1b1kbnr/pp2p2p/nq1p1p2/P1p3p1/2P4P/5P2/RP1PP1P1/1NBQKBNR w K - 1 10, 1
r1b1kbnr/pp2p2p/nq1p1p2/P1p3p1/2P4P/4PP2/RP1P2P1/1NBQKBNR b K - 0 10, 1
r3kbnr/pp2p2p/nq1pbp2/P1p3p1/2P4P/4PP2/RP1P2P1/1NBQKBNR w K - 1 11, 1
r3kbnr/pp2p2p/nq1pbp2/P1p3p1/2P4P/4PP2/RP1PQ1P1/1NB1KBNR b K - 2 11, 0
r3kbnr/pp2p2p/n2pbp2/P1p3p1/2P4P/4PP2/Rq1PQ1P1/1NB1KBNR w K - 0 12, 1
r3kbnr/pp2p2p/n2pbp2/P1p3p1/2P4P/4PP2/RB1PQ1P1/1N2KBNR b K - 0 12, 1
r3k1nr/pp2p2p/n2pbp1b/P1p3p1/2P4P/4PP2/RB1PQ1P1/1N2KBNR w K - 1 13, 1
r3k1nr/pp2p2p/n2pbp1b/P1p3p1/2PB3P/4PP2/R2PQ1P1/1N2KBNR b K - 2 13, 1
3rk1nr/pp2p2p/n2pbp1b/P1p3p1/2PB3P/4PP2/R2PQ1P1/1N2KBNR w K - 3 14, 1
3rk1nr/pp2p2p/n2pbp1b/P1p3p1/2P4P/2B1PP2/R2PQ1P1/1N2KBNR b K - 4 14, 1
3rk1nr/pp1bp2p/n2p1p1b/P1p3p1/2P4P/2B1PP2/R2PQ1P1/1N2KBNR w K - 5 15, 1
3rk1nr/pp1bp2p/n2p1p1b/P1p3p1/2P4P/2B1PP2/2RPQ1P1/1N2KBNR b K - 6 15, 1
3rk1nr/pp1bp2p/n2p1p1b/P1p5/2P3pP/2B1PP2/2RPQ1P1/1N2KBNR w K - 0 16, 1
3rk1nr/pp1bp2p/n2p1p1b/P1p5/2PB2pP/4PP2/2RPQ1P1/1N2KBNR b K - 1 16, 1
3rk1nr/p2bp2p/np1p1p1b/P1p5/2PB2pP/4PP2/2RPQ1P1/1N2KBNR w K - 0 17, 1
3rk1nr/p2bp2p/np1p1p1b/P1p5/2PB2pP/4PP2/2RP1QP1/1N2KBNR b K - 1 17, 1
3rk1nr/p1nbp2p/1p1p1p1b/P1p5/2PB2pP/4PP2/2RP1QP1/1N2KBNR w K - 2 18, 1
3rk1nr/p1nbp2p/1p1p1p1b/P1p5/2PB2pP/2R1PP2/3P1QP1/1N2KBNR b K - 3 18, 1
3rk1nr/p1n1p2p/1pbp1p1b/P1p5/2PB2pP/2R1PP2/3P1QP1/1N2KBNR w K - 4 19, 1
3rk1nr/p1n1p2p/1pbp1p1b/P1p5/2PB2pP/4PP2/2RP1QP1/1N2KBNR b K - 5 19, 1
2r1k1nr/p1n1p2p/1pbp1p1b/P1p5/2PB2pP/4PP2/2RP1QP1/1N2KBNR w K - 6 20, 1
2r1k1nr/p1n1p2p/1pbp1p1b/P1p5/2PB2pP/3PPP2/2R2QP1/1N2KBNR b K - 0 20, 1
2r1k1nr/p1n1p2p/2bp1p1b/Ppp5/2PB2pP/3PPP2/2R2QP1/1N2KBNR w K - 0 21, 1
2r1k1nr/p1n1p2p/2bp1p1b/Ppp5/2PB2pP/3PPP2/2RN1QP1/4KBNR b K - 1 21, 1
2r1k1nr/p1n4p/2bppp1b/Ppp5/2PB2pP/3PPP2/2RN1QP1/4KBNR w K - 0 22, 1
2r1k1nr/p1n4p/2bppp1b/Ppp5/2PB2pP/3PPP1N/2RN1QP1/4KB1R b K - 1 22, 1
2r1k1nr/p1n4p/2bppp1b/Ppp5/2PB3P/3PPP1p/2RN1QP1/4KB1R w K - 0 23, 1
2r1k1nr/p1n4p/2bppp1b/Ppp5/2PB3P/3PPP1p/2RNBQP1/4K2R b K - 1 23, 1
n1r1k1nr/p6p/2bppp1b/Ppp5/2PB3P/3PPP1p/2RNBQP1/4K2R w K - 2 24, 1
n1r1k1nr/p6p/2bppp1b/Ppp5/2PB2PP/3PPP1p/2RNBQ2/4K2R b K - 0 24, 1
n1r1kbnr/p6p/2bppp2/Ppp5/2PB2PP/3PPP1p/2RNBQ2/4K2R w K - 1 25, 1
n1r1kbnr/p6p/2bppp2/Ppp4P/2PB2P1/3PPP1p/2RNBQ2/4K2R b K - 0 25, 1
n3kbnr/p1r4p/2bppp2/Ppp4P/2PB2P1/3PPP1p/2RNBQ2/4K2R w K - 1 26, 1
n3kbnr/p1r4p/2bppp2/Ppp3PP/2PB4/3PPP1p/2RNBQ2/4K2R b K - 0 26, 1
n3kbnr/p1r4p/2bpp3/Ppp2pPP/2PB4/3PPP1p/2RNBQ2/4K2R w K - 0 27, 1
n3kbnr/p1r4p/2bpp3/PPp2pPP/3B4/3PPP1p/2RNBQ2/4K2R b K - 0 27, 1
n4bnr/p1rk3p/2bpp3/PPp2pPP/3B4/3PPP1p/2RNBQ2/4K2R w K - 1 28, 1
n4bnr/p1rk3p/2bpp3/PPp2pPP/8/2BPPP1p/2RNBQ2/4K2R b K - 2 28, 1
n5nr/p1rk2bp/2bpp3/PPp2pPP/8/2BPPP1p/2RNBQ2/4K2R w K - 3 29, 1
n5nr/p1rk2bp/2bpp3/PPp2pPP/8/3PPP1p/2RNBQ2/B3K2R b K - 4 29, 1
n5nr/p1rk2bp/2bpp3/PPp2pPP/8/3PPP2/2RNBQ1p/B3K2R w K - 0 30, 1
n5nr/p1rk2bp/2bpp3/PPp2pPP/8/2BPPP2/2RNBQ1p/4K2R b K - 1 30, 1
n6r/p1rk2bp/2bpp2n/PPp2pPP/8/2BPPP2/2RNBQ1p/4K2R w K - 2 31, 1
n6r/p1rk2bp/2bpp2n/PPp2pPP/8/3PPP2/1BRNBQ1p/4K2R b K - 3 31, 1
n6r/pbrk2bp/3pp2n/PPp2pPP/8/3PPP2/1BRNBQ1p/4K2R w K - 4 32, 1
n6r/pbrk2bp/3pp2n/PPp2pPP/3P4/4PP2/1BRNBQ1p/4K2R b K - 0 32, 1
n1b4r/p1rk2bp/3pp2n/PPp2pPP/3P4/4PP2/1BRNBQ1p/4K2R w K - 1 33, 1
n1b4r/p1rk2bp/3pp2n/PPp2pPP/3P4/4PPQ1/1BRNB2p/4K2R b K - 2 33, 1
n1b1r3/p1rk2bp/3pp2n/PPp2pPP/3P4/4PPQ1/1BRNB2p/4K2R w K - 3 34, 1
n1b1r3/p1rk2bp/3pp2n/PPp2pPP/3P2Q1/4PP2/1BRNB2p/4K2R b K - 4 34, 1
n3r3/p1rk2bp/b2pp2n/PPp2pPP/3P2Q1/4PP2/1BRNB2p/4K2R w K - 5 35, 1
n3r3/p1rk2bp/P2pp2n/P1p2pPP/3P2Q1/4PP2/1BRNB2p/4K2R b K - 0 35, 1
n3r1n1/p1rk2bp/P2pp3/P1p2pPP/3P2Q1/4PP2/1BRNB2p/4K2R w K - 1 36, 1
n3r1n1/p1rk2bp/P2pp3/P1pP1pPP/6Q1/4PP2/1BRNB2p/4K2R b K - 0 36, 1
n3r1n1/p1rk2bp/P2pp3/P2P1pPP/2p3Q1/4PP2/1BRNB2p/4K2R w K - 0 37, 1
n3r1n1/p1rk2bp/P2pp3/P2P1pPP/2p3Q1/3BPP2/1BRN3p/4K2R b K - 1 37, 1
n3r1n1/p1rk3p/P2pp3/P2P1pPP/2p3Q1/3BPP2/1bRN3p/4K2R w K - 0 38, 1
n3r1n1/p1rk3p/P2pp3/P2P1pPP/2p3Q1/3BPP2/1bRN3p/4K1R1 b - - 1 38, 0
n3r1n1/p1r1k2p/P2pp3/P2P1pPP/2p3Q1/3BPP2/1bRN3p/4K1R1 w - - 2 39, 1
n3r1n1/p1r1k2p/P2pp3/P2P1pPP/2p3Q1/3BPP2/1b1N3p/2R1K1R1 b - - 3 39, 0
n3r1n1/p1r1k2p/P2pp3/P2P2PP/2p3p1/3BPP2/1b1N3p/2R1K1R1 w - - 0 40, 0
n3r1n1/p1r1k2p/P2pp3/P2P2PP/2p3p1/3BPP2/1b1NK2p/2R3R1 b - - 1 40, 0
n3r1n1/p1r1k2p/P2p4/P2Pp1PP/2p3p1/3BPP2/1b1NK2p/2R3R1 w - - 0 41, 0
n3r1n1/p1r1k2p/P2p4/P2Pp1PP/2p3p1/2RBPP2/1b1NK2p/6R1 b - - 1 41, 0
n3r1n1/p1r2k1p/P2p4/P2Pp1PP/2p3p1/2RBPP2/1b1NK2p/6R1 w - - 2 42, 0
n3r1n1/p1r2k1p/P2p4/P2Pp1PP/2p3p1/2RBPPR1/1b1NK2p/8 b - - 3 42, 0
n2r2n1/p1r2k1p/P2p4/P2Pp1PP/2p3p1/2RBPPR1/1b1NK2p/8 w - - 4 43, 0
n2r2n1/p1r2k1p/P2p2B1/P2Pp1PP/2p3p1/2R1PPR1/1b1NK2p/8 b - - 5 43, 0
n2r2n1/p1r3kp/P2p2B1/P2Pp1PP/2p3p1/2R1PPR1/1b1NK2p/8 w - - 6 44, 0
n2r2n1/p1r3kp/P2p4/P2Pp1PP/2p1B1p1/2R1PPR1/1b1NK2p/8 b - - 7 44, 0
n2r2n1/p1r3kp/P2p4/P2Pp1PP/2p1B3/2R1PpR1/1b1NK2p/8 w - - 0 45, 0
n2r2n1/p1r3kp/P2p4/P2Pp1PP/2p1B3/2R1PpR1/1b1N3p/3K4 b - - 1 45, 0
n2r4/p1r3kp/P2p1n2/P2Pp1PP/2p1B3/2R1PpR1/1b1N3p/3K4 w - - 2 46, 0
n2r4/p1r3kp/P2p1n2/P2Pp1PP/2p1B3/2R1Pp1R/1b1N3p/3K4 b - - 3 46, 0
n2r4/p1r3kp/P2p1n2/P2Pp1PP/2p1B3/2b1Pp1R/3N3p/3K4 w - - 0 47, 0
n2r4/p1r3kp/P2p1P2/P2Pp2P/2p1B3/2b1Pp1R/3N3p/3K4 b - - 0 47, 0
n2r4/p1r4p/P2p1P1k/P2Pp2P/2p1B3/2b1Pp1R/3N3p/3K4 w - - 1 48, 0
n2r4/p1r4p/P2p1P1k/P2Pp2P/2p1B3/2b1Pp1R/7p/3K1N2 b - - 2 48, 0
n2r4/p1r4p/P2p1P2/P2Pp1kP/2p1B3/2b1Pp1R/7p/3K1N2 w - - 3 49, 0
n2r4/p1r2P1p/P2p4/P2Pp1kP/2p1B3/2b1Pp1R/7p/3K1N2 b - - 0 49, 0
n2r4/p1r2P2/P2p3p/P2Pp1kP/2p1B3/2b1Pp1R/7p/3K1N2 w - - 0 50, 0
n2r4/p1r2P2/P2p3p/P2Pp1kP/2p1B3/2b1Pp1R/3N3p/3K4 b - - 1 50, 0
n2r4/p1r2P2/P2p3p/P2Pp1kP/2p1B3/2b1Pp1R/3N4/3K3r w - - 0 51, 0
n2r4/p1r2P2/P2p3p/P2Pp1kP/2p1B3/2b1Pp2/3N4/3K3R b - - 0 51, 0
n3r3/p1r2P2/P2p3p/P2Pp1kP/2p1B3/2b1Pp2/3N4/3K3R w - - 1 52, 1
n3r3/p1r2P2/P2p3p/P2Pp1kP/2p1B2R/2b1Pp2/3N4/3K4 b - - 2 52, 0
n1r1r3/p4P2/P2p3p/P2Pp1kP/2p1B2R/2b1Pp2/3N4/3K4 w - - 3 53, 1
n1r1rN2/p7/P2p3p/P2Pp1kP/2p1B2R/2b1Pp2/3N4/3K4 b - - 0 53, 0
n1r1rN2/p7/P2p3p/P2Pp2P/2p1B2k/2b1Pp2/3N4/3K4 w - - 0 54, 0
n1r1rN2/p7/P2p3p/P2Pp2P/2p1B2k/2b1Pp2/8/1N1K4 b - - 1 54, 0
n1r2N2/p7/P2pr2p/P2Pp2P/2p1B2k/2b1Pp2/8/1N1K4 w - - 2 55, 0
n1r5/p2N4/P2pr2p/P2Pp2P/2p1B2k/2b1Pp2/8/1N1K4 b - - 3 55, 0
2r5/p1nN4/P2pr2p/P2Pp2P/2p1B2k/2b1Pp2/8/1N1K4 w - - 4 56, 0
2r5/p1nN4/P2pr2p/P2Pp2P/2p1B2k/N1b1Pp2/8/3K4 b - - 5 56, 0
2r5/p1nN4/P2pr2p/b2Pp2P/2p1B2k/N3Pp2/8/3K4 w - - 0 57, 0
2r5/p1nN4/P2pP2p/b3p2P/2p1B2k/N3Pp2/8/3K4 b - - 0 57, 0
4r3/p1nN4/P2pP2p/b3p2P/2p1B2k/N3Pp2/8/3K4 w - - 1 58, 0
4r3/p1nN4/P2pP1Bp/b3p2P/2p4k/N3Pp2/8/3K4 b - - 2 58, 0
6r1/p1nN4/P2pP1Bp/b3p2P/2p4k/N3Pp2/8/3K4 w - - 3 59, 0
5Nr1/p1n5/P2pP1Bp/b3p2P/2p4k/N3Pp2/8/3K4 b - - 4 59, 0
5Nr1/p1n5/P2pP1Bp/b3p1kP/2p5/N3Pp2/8/3K4 w - - 5 60, 0
5Nr1/p1n1P3/P2p2Bp/b3p1kP/2p5/N3Pp2/8/3K4 b - - 0 60, 0
5N2/p1n1P3/P2p2rp/b3p1kP/2p5/N3Pp2/8/3K4 w - - 0 61, 0
5N2/p1n1P3/P2p2Pp/b3p1k1/2p5/N3Pp2/8/3K4 b - - 0 61, 0
n4N2/p3P3/P2p2Pp/b3p1k1/2p5/N3Pp2/8/3K4 w - - 1 62, 1
n4N2/p3P1P1/P2p3p/b3p1k1/2p5/N3Pp2/8/3K4 b - - 0 62, 1
n4N2/p3P1P1/P2p3p/b3p1k1/2p5/N3P3/5p2/3K4 w - - 0 63, 1
n4N2/p3P1P1/P2p3p/b3p1k1/2p1P3/N7/5p2/3K4 b - - 0 63, 0
n4N2/p3P1P1/P2p3p/b3p2k/2p1P3/N7/5p2/3K4 w - - 1 64, 1
n3BN2/p5P1/P2p3p/b3p2k/2p1P3/N7/5p2/3K4 b - - 0 64, 1
n3BN2/p5P1/P2p3p/b3p3/2p1P2k/N7/5p2/3K4 w - - 1 65, 1
n3BNN1/p7/P2p3p/b3p3/2p1P2k/N7/5p2/3K4 b - - 0 65, 0
n3BNN1/p7/P2p3p/b3p3/2p1P2k/N7/8/3K1n2 w - - 0 66, 1
n3BNN1/p7/P2p3p/b3p3/2N1P2k/8/8/3K1n2 b - - 0 66, 1
n3BNN1/p7/P2p3p/b3p3/2N1P3/7k/8/3K1n2 w - - 1 67, 1
n4NN1/p7/P2p2Bp/b3p3/2N1P3/7k/8/3K1n2 b - - 2 67, 1
n4NN1/p7/P2p2Bp/b3p3/2N1P2k/8/8/3K1n2 w - - 3 68, 1
n4NN1/p4B2/P2p3p/b3p3/2N1P2k/8/8/3K1n2 b - - 4 68, 1
n4NN1/p4B2/P2p3p/b3p3/2N1P3/6k1/8/3K1n2 w - - 5 69, 1
n4NN1/p4B2/PN1p3p/b3p3/4P3/6k1/8/3K1n2 b - - 6 69, 0
n4NN1/p4B2/PN5p/b2pp3/4P3/6k1/8/3K1n2 w - - 0 70, 1
n5N1/p4B2/PN4Np/b2pp3/4P3/6k1/8/3K1n2 b - - 1 70, 0
n5N1/p4B2/PN4Np/b2pp3/4P3/6k1/7n/3K4 w - - 2 71, 1
n5N1/p4B2/PN5p/b2pN3/4P3/6k1/7n/3K4 b - - 0 71, 1
n5N1/p4B2/PN5p/3pN3/4P3/6k1/3b3n/3K4 w - - 1 72, 1
n5N1/p7/PN4Bp/3pN3/4P3/6k1/3b3n/3K4 b - - 2 72, 1
n5N1/p7/PN4Bp/3pN3/4P2k/8/3b3n/3K4 w - - 3 73, 1
n5N1/p7/PN5p/3pNB2/4P2k/8/3b3n/3K4 b - - 4 73, 1
n5N1/p7/PN5p/3pNBb1/4P2k/8/7n/3K4 w - - 5 74, 1
n5N1/p4N2/PN5p/3p1Bb1/4P2k/8/7n/3K4 b - - 6 74, 1
6N1/p4N2/Pn5p/3p1Bb1/4P2k/8/7n/3K4 w - - 0 75, 1
2B3N1/p4N2/Pn5p/3p2b1/4P2k/8/7n/3K4 b - - 1 75, 0
2B3N1/p4N2/Pn5p/3p2b1/4P2k/8/8/3K1n2 w - - 2 76, 0
6N1/p2B1N2/Pn5p/3p2b1/4P2k/8/8/3K1n2 b - - 3 76, 0
6N1/p2B1N2/Pn5p/3p4/4P2k/8/8/2bK1n2 w - - 4 77, 1
6N1/p2B4/Pn5p/3p2N1/4P2k/8/8/2bK1n2 b - - 5 77, 0
6N1/p2B4/Pn5p/3p2N1/4P2k/8/3b4/3K1n2 w - - 6 78, 1
6N1/p2B4/Pn2N2p/3p4/4P2k/8/3b4/3K1n2 b - - 7 78, 0
6N1/p2B4/Pn2N2p/3p4/4P2k/2b5/8/3K1n2 w - - 8 79, 0
6N1/p2B4/Pn5p/3p2N1/4P2k/2b5/8/3K1n2 b - - 9 79, 0
6N1/p2B4/Pn5p/6N1/3pP2k/2b5/8/3K1n2 w - - 0 80, 0
6N1/p2B4/Pn5p/4P1N1/3p3k/2b5/8/3K1n2 b - - 0 80, 0
6N1/p2B4/P6p/4P1N1/n2p3k/2b5/8/3K1n2 w - - 1 81, 1
6N1/p7/P6p/4P1N1/n2p2Bk/2b5/8/3K1n2 b - - 2 81, 0
6N1/p7/P6p/2n1P1N1/3p2Bk/2b5/8/3K1n2 w - - 3 82, 0
2B3N1/p7/P6p/2n1P1N1/3p3k/2b5/8/3K1n2 b - - 4 82, 0
2B3N1/p2n4/P6p/4P1N1/3p3k/2b5/8/3K1n2 w - - 5 83, 1
6N1/pB1n4/P6p/4P1N1/3p3k/2b5/8/3K1n2 b - - 6 83, 0
6N1/pB1n4/P6p/4P1k1/3p4/2b5/8/3K1n2 w - - 0 84, 0
6N1/pB1n4/P6p/4P1k1/3p4/2b5/2K5/5n2 b - - 1 84, 0
6N1/pB1n4/P5kp/4P3/3p4/2b5/2K5/5n2 w - - 2 85, 0
2B3N1/p2n4/P5kp/4P3/3p4/2b5/2K5/5n2 b - - 3 85, 0
2B3N1/p2n4/P5kp/4P3/8/2bp4/2K5/5n2 w - - 0 86, 0
2B3N1/p2n4/P5kp/4P3/8/2bp4/8/1K3n2 b - - 1 86, 0
2B3N1/p2n1k2/P6p/4P3/8/2bp4/8/1K3n2 w - - 2 87, 0
2B5/p2n1k2/P6N/4P3/8/2bp4/8/1K3n2 b - - 0 87, 0
2B5/p2n4/P3k2N/4P3/8/2bp4/8/1K3n2 w - - 1 88, 0
2B5/p2n4/P3k2N/4P3/8/2bp4/K7/5n2 b - - 2 88, 0
2B5/p2n4/P6N/4k3/8/2bp4/K7/5n2 w - - 0 89, 0
8/pB1n4/P6N/4k3/8/2bp4/K7/5n2 b - - 1 89, 0
8/pB1n4/P6N/4k3/8/2b5/K2p4/5n2 w - - 0 90, 0
8/p2n4/P6N/4k3/8/2b5/K2p2B1/5n2 b - - 1 90, 0
8/p7/Pn5N/4k3/8/2b5/K2p2B1/5n2 w - - 2 91, 0
8/p7/PnB4N/4k3/8/2b5/K2p4/5n2 b - - 3 91, 0
8/p7/PnB4N/4k3/8/2b3n1/K2p4/8 w - - 4 92, 0
8/p7/Pn5N/4k3/8/2b2Bn1/K2p4/8 b - - 5 92, 0
8/p7/P6N/3nk3/8/2b2Bn1/K2p4/8 w - - 6 93, 0
8/p7/P6N/3nk3/8/1Kb2Bn1/3p4/8 b - - 7 93, 0
8/p7/P6N/3nk3/8/1Kb2B2/3p4/7n w - - 8 94, 0
6N1/p7/P7/3nk3/8/1Kb2B2/3p4/7n b - - 9 94, 0
6N1/p7/P7/3nk3/8/1Kb2B2/8/3b3n w - - 0 95, 0
6N1/p7/P7/3nk3/8/2b2B2/K7/3b3n b - - 1 95, 0
6N1/p7/P7/4k3/5n2/2b2B2/K7/3b3n w - - 2 96, 0
6N1/p7/P7/4k3/4Bn2/2b5/K7/3b3n b - - 3 96, 0
6N1/p7/P7/4k3/b3Bn2/2b5/K7/7n w - - 4 97, 0
6N1/p7/P7/3Bk3/b4n2/2b5/K7/7n b - - 5 97, 0
6N1/p7/P1b5/3Bk3/5n2/2b5/K7/7n w - - 6 98, 0
6N1/p4B2/P1b5/4k3/5n2/2b5/K7/7n b - - 7 98, 0
6N1/p4B2/P1bk4/8/5n2/2b5/K7/7n w - - 8 99, 0
8/p3NB2/P1bk4/8/5n2/2b5/K7/7n b - - 9 99, 0
8/p3NB2/P1bk1b2/8/5n2/8/K7/7n w - - 10 100, 0
8/p3NB2/P1bk1b2/8/5n2/8/8/1K5n b - - 11 100, 0
8/p3NB2/P1b2b2/4k3/5n2/8/8/1K5n w - - 12 101, 0
8/p3NB2/P1b2b2/4k3/5n2/8/2K5/7n b - - 13 101, 0
b7/p3NB2/P4b2/4k3/5n2/8/2K5/7n w - - 14 102, 0
b7/p3NB2/P4b2/4k3/5n2/1K6/8/7n b - - 15 102, 0
b7/p3NB2/P4b2/4k3/5n2/1K4n1/8/8 w - - 16 103, 0
b7/p3NB2/P4b2/4k3/5n2/2K3n1/8/8 b - - 17 103, 0
b7/p3NB2/P3nb2/4k3/8/2K3n1/8/8 w - - 18 104, 0
b1N5/p4B2/P3nb2/4k3/8/2K3n1/8/8 b - - 19 104, 0
b1N5/p4B2/P4b2/4k3/3n4/2K3n1/8/8 w - - 20 105, 0
b7/p4B2/PN3b2/4k3/3n4/2K3n1/8/8 b - - 21 105, 0
b7/p4B2/PN6/4k3/3n3b/2K3n1/8/8 w - - 22 106, 0
b7/p2N1B2/P7/4k3/3n3b/2K3n1/8/8 b - - 23 106, 0
b7/p2N1B2/P7/8/3nk2b/2K3n1/8/8 w - - 24 107, 0
